n_nodes,n_edges,avg_degree,avg_clustering,n_sources,n_infected_nodes,n_iterations,percentage_infected,beta,threshold_infected,graph_type,neighbours,prob_reconnect
527,1054,2.0,0.06815156169994888,17,204,4,0.03250792822748687,0.43792072075690064,0.20232763485026536,watts_strogatz,4,0.48654141971701703
2392,9568,4.0,0.5055425854338903,85,1991,5,0.03566085945926051,0.4617191226508605,0.45995180086642723,watts_strogatz,8,0.08032505294957942
1145,4580,4.0,0.35960856222864984,41,1074,5,0.03651531395889864,0.45355143021460387,0.530894885692949,watts_strogatz,8,0.19304814983325064
2407,4814,2.0,0.12418343324035037,58,1699,17,0.02414737086449887,0.12681126174225574,0.6016568013074883,watts_strogatz,4,0.38749838204930653
4556,45560,10.0,0.36615489125591766,117,4554,5,0.025708596384992767,0.318755626846078,0.6446045589740985,watts_strogatz,20,0.1996100292307682
3957,15812,3.9959565327268134,0.014156378513603182,91,3468,4,0.023046378282530255,0.4751189081002366,0.2622882241937154,barabasi_albert,4,0.36720622937501457
2380,11875,4.989495798319328,0.020701473810699176,93,2269,4,0.039228492530767996,0.4002948486664617,0.3913035391036098,barabasi_albert,5,0.35645331961040705
1092,1091,0.9990842490842491,0.0,51,628,8,0.04715186515818286,0.3048804771786382,0.47574144365246934,barabasi_albert,1,0.15250102061406462
5962,29785,4.995806776249581,0.010588207843302137,173,3339,6,0.0290196133653315,0.08889210227167825,0.3520880040361417,barabasi_albert,5,0.3971473549068754
652,651,0.9984662576687117,0.0,17,543,10,0.02697631485502857,0.49995002112733183,0.7636611878581145,barabasi_albert,1,0.26150601365180903
317,317,1.0,0.00946372239747634,15,166,9,0.04980345265427091,0.4690098033478487,0.3849813657203379,watts_strogatz,2,0.3952028774135847
187,187,1.0,0.0,4,134,87,0.025219589875489588,0.1610045997812212,0.7140716612513789,watts_strogatz,2,0.10957357428697317
584,1164,1.9931506849315068,0.05745703177325572,27,477,6,0.0468484189500903,0.3210311460110246,0.6405090960959896,barabasi_albert,2,0.15388753071887645
3525,42300,12.0,0.6751126601656396,138,3409,4,0.03942319715426236,0.41201347810122657,0.3545278325476338,watts_strogatz,25,0.02055258889521927
1635,3266,1.997553516819572,0.016466177855466595,66,940,9,0.04063736246579163,0.11347434192111701,0.44218847950475704,barabasi_albert,2,0.22875153087515615
3728,48464,13.0,0.7095802572359328,165,3395,4,0.04426161315054246,0.19809130043777778,0.4530629390451828,watts_strogatz,27,0.004836529478619067
3910,11721,2.99769820971867,0.008845685142314314,81,3285,6,0.02080855367357222,0.2597628995008671,0.49486050838328943,barabasi_albert,3,0.3764652675362061
665,1986,2.986466165413534,0.04082916588433052,23,469,4,0.035563010486606594,0.3937930173273606,0.22238435910087773,barabasi_albert,3,0.15986102216888853
3390,27056,7.981120943952802,0.021886659790469876,36,3383,5,0.010783178963283166,0.36156546312362514,0.6776782369130945,barabasi_albert,8,0.47799456500955106
1814,14448,7.964718853362735,0.03679943888586483,68,1798,4,0.03794676905478517,0.33787790981585114,0.31820191522767477,barabasi_albert,8,0.031141041576083772
765,764,0.9986928104575163,0.0,9,582,23,0.011899076030734626,0.16078610118356537,0.7227844988234431,barabasi_albert,1,0.2683436147479614
2222,4440,1.9981998199819981,0.01391643074217556,100,1950,5,0.045359659449355924,0.4833119649209252,0.6679429838991499,barabasi_albert,2,0.18833330339711335
6727,33635,5.0,0.149916125293008,196,6512,6,0.029154860755822617,0.24015560112675893,0.5501161724659516,watts_strogatz,10,0.3952031590060865
1309,3927,3.0,0.11858026957339407,46,648,17,0.03576295950603165,0.04562043209704884,0.43817192762802804,watts_strogatz,7,0.4402926527144898
1002,1002,1.0,0.0,45,765,39,0.044984211065384805,0.30978239484132986,0.7490828879324862,watts_strogatz,3,0.06716252191481509
615,614,0.9983739837398374,0.0,12,223,15,0.019899376315039064,0.17839169727314608,0.2972131946718942,barabasi_albert,1,0.0197206008459197
3971,7942,2.0,0.2628149320670115,69,3047,10,0.017518206943254823,0.3369793829764478,0.5378042994814535,watts_strogatz,5,0.21679597962672753
2471,9868,3.993524888709025,0.01651709561847034,64,1543,4,0.02626201601150304,0.27071321145820443,0.2777539391576601,barabasi_albert,4,0.43236281994049186
4846,38704,7.98679323153116,0.017706749876193216,156,4436,3,0.03219321697272813,0.49753785219130153,0.2225072161432696,barabasi_albert,8,0.3303984230320615
6735,40374,5.994654788418708,0.011103964413302104,215,6658,4,0.032019245177204475,0.4581457519376796,0.48595368597824895,barabasi_albert,6,0.4997046725041242
2865,8586,2.9968586387434555,0.015908379608124704,41,2545,6,0.014507542779847133,0.30850485861234594,0.497316038583118,barabasi_albert,3,0.06536909529837026
1573,1572,0.9993642720915448,0.0,58,1252,17,0.037119726278614255,0.24812945453110408,0.749530153075997,barabasi_albert,1,0.24105843381168862
1123,2242,1.9964381121994657,0.021452210294994604,18,801,9,0.0166494154468933,0.1747651643983626,0.5351582280269542,barabasi_albert,2,0.41083273701279066
5130,20520,4.0,0.40393001302357884,169,2540,22,0.03306082047804214,0.0297187470045603,0.4427699838081397,watts_strogatz,8,0.1464559589110817
2819,5634,1.9985810571124512,0.01568822520916153,87,2568,6,0.03104683327063395,0.42775177079168036,0.5751271978045005,barabasi_albert,2,0.4041686399387069
2921,5838,1.9986306059568641,0.014611833692786005,60,2674,6,0.020542288805005766,0.46380724307173643,0.7414617856660461,barabasi_albert,2,0.38337220538368405
919,2748,2.990206746463547,0.03342647809897848,22,807,6,0.024408070190766892,0.26826423666674626,0.6769830293182253,barabasi_albert,3,0.45891363181211425
2907,17442,6.0,0.4730391259545019,110,2062,5,0.038177073962935563,0.16940254434291477,0.2770944261169672,watts_strogatz,12,0.12110339128055764
7156,35755,4.996506428172164,0.008208959484868395,244,6153,6,0.0341671978006032,0.1476276292564295,0.5711425128256364,barabasi_albert,5,0.4797082816736772
2735,5470,2.0,0.08490467484982972,43,2210,7,0.015939232135209543,0.48219220118483513,0.40020910692416056,watts_strogatz,4,0.4684297075473317
3013,15040,4.991702621971457,0.017133124794042193,41,2830,8,0.013618749739004135,0.1386148756895481,0.7763234992429575,barabasi_albert,5,0.2994626172801962
8361,66888,8.0,0.14988070115587063,230,5097,4,0.02762286127200038,0.16087623191475867,0.2724422767867583,watts_strogatz,17,0.4050689873351147
2174,13044,6.0,0.6553235326464446,83,1157,4,0.03849287586439546,0.23177873934554327,0.2591811822940137,watts_strogatz,12,0.014860136943506075
396,395,0.9974747474747475,0.0,9,179,37,0.023219857307131414,0.06549405208422304,0.4325485446925444,barabasi_albert,1,0.41043624679425755
2469,9876,4.0,0.3031643461169595,47,2150,7,0.019354840741311267,0.2465401309992682,0.675082975334572,watts_strogatz,8,0.22895578277562395
2956,29460,9.96617050067659,0.02692741613867621,33,2477,11,0.011207275549300611,0.03451039251791619,0.7117750822488087,barabasi_albert,10,0.34341494524122634
643,1286,2.0,0.23589572687550894,18,171,8,0.027996011302474,0.159468684336419,0.2097538056930507,watts_strogatz,4,0.2289709162112174
1132,1132,1.0,0.0,54,418,10,0.048234308203998454,0.38007381156311215,0.3294822153630592,watts_strogatz,2,0.4571207020668966
100,100,1.0,0.0,2,50,100,0.026649721638350984,0.07804256246749626,0.5698249522119956,watts_strogatz,2,0.1374057642177262
1858,16641,8.956404736275566,0.03690886145422879,54,1858,5,0.0294739615588206,0.28744144204799676,0.7814026768631077,barabasi_albert,9,0.26277957687618103
4015,24054,5.991033623910337,0.01501691393062952,80,3998,5,0.020156966803433762,0.34605301377924247,0.5593283981754477,barabasi_albert,6,0.3490481089343081
922,921,0.9989154013015185,0.0,41,585,9,0.04450332285677393,0.3378396268577891,0.5045543948980378,barabasi_albert,1,0.15237390280256247
2143,8556,3.992533831077928,0.019728129559315424,61,1443,5,0.028681669567551304,0.19525270019198565,0.26800254546367297,barabasi_albert,4,0.06272769331348282
1411,5644,4.0,0.19228118522944937,45,1211,4,0.0319732345881693,0.4703509199078827,0.3516255837206932,watts_strogatz,8,0.3498131161263342
737,2211,3.0,0.2629786917439568,10,662,10,0.01427028938110789,0.23452276921637039,0.6964669299682547,watts_strogatz,6,0.24499152941424962
7191,28748,3.997774996523432,0.007374221142827485,195,6021,6,0.027175253156419832,0.17829615197200605,0.44980150457611745,barabasi_albert,4,0.012866350397688242
2111,8444,4.0,0.19828731193013477,48,1074,6,0.023191539444499188,0.15764200529376457,0.23064195418947575,watts_strogatz,8,0.3336290072565053
3062,9186,3.0,0.22416275755596432,148,2604,6,0.04857181499194537,0.2863564285336633,0.5547222143440946,watts_strogatz,6,0.28558242701129916
674,673,0.9985163204747775,0.0,28,517,9,0.04280526446593811,0.43505211491393697,0.68458337991282,barabasi_albert,1,0.022158803195439003
143,143,1.0,0.006993006993006993,7,105,25,0.04930011012521848,0.4258555133213478,0.7064479759113762,watts_strogatz,2,0.3848171878350027
1113,1112,0.9991015274034142,0.0,21,417,7,0.018918065279307096,0.35398379005413666,0.28046835451509977,barabasi_albert,1,0.428380841151515
3710,7420,2.0,0.07227548881187658,62,1438,5,0.016869835802682774,0.46500883471710425,0.21911452408676904,watts_strogatz,4,0.49925254958388887
1449,5796,4.0,0.5040168519464575,51,547,5,0.03573497295166784,0.1625526845387754,0.2379194718714257,watts_strogatz,8,0.07832210793485994
195,195,1.0,0.0,2,40,71,0.014750385135382538,0.09999921294633671,0.20006631883521095,watts_strogatz,2,0.20003645002262366
4000,11991,2.99775,0.011677874398413581,134,2049,5,0.03355831736460099,0.18661900045809082,0.20348573318834776,barabasi_albert,3,0.2910927905190474
3651,18255,5.0,0.2289417276475614,78,3356,5,0.021469330400827318,0.3357823857778235,0.6095928285578445,watts_strogatz,10,0.3060626305539755
1581,3158,1.9974699557242253,0.020309586625991527,72,1338,6,0.046145869009901336,0.33610672470461184,0.5157198378991423,barabasi_albert,2,0.1262495188497736
2633,7899,3.0,0.4778715208073328,71,972,4,0.027280947834306915,0.4658905054326248,0.20053328740005114,watts_strogatz,7,0.07470229612460427
2903,17382,5.987599035480537,0.02146823297957247,33,2816,7,0.011571577261914991,0.15822012650941533,0.7721432972580777,barabasi_albert,6,0.1314826358294644
1101,5480,4.977293369663942,0.040618921731396154,15,1074,5,0.014246825212501316,0.35477046582838956,0.5572982336255439,barabasi_albert,5,0.16625048157006922
1498,2996,2.0,0.29423676012461003,68,957,15,0.04540028030616048,0.12269953895497833,0.5560493077433006,watts_strogatz,4,0.16897129925473753
4014,20070,5.0,0.3219012282353083,167,3374,4,0.041642977713363255,0.3533804901217502,0.23636128433920062,watts_strogatz,10,0.21749218832515316
4489,13467,3.0,0.38186377989228754,96,3187,7,0.021538367272428128,0.3111203205091592,0.40195665169777317,watts_strogatz,6,0.1397878281207604
960,3824,3.9833333333333334,0.03773052584297594,46,804,5,0.0482937472010479,0.22516494100386952,0.44451598368035894,barabasi_albert,4,0.046752990819599216
1336,8016,6.0,0.09507998066944479,19,1296,5,0.014964269047410772,0.32248543228546983,0.637243621343649,watts_strogatz,13,0.4815263420086387
1118,4472,4.0,0.23693913917527518,23,869,7,0.020752831198323593,0.17246317331090666,0.48928984975718853,watts_strogatz,9,0.27779609835337027
687,687,1.0,0.0,17,424,54,0.024949872614998883,0.23948989682320312,0.6013823590973122,watts_strogatz,2,0.09260326467554525
5997,17991,3.0,0.14137064924959,261,3727,32,0.04368348347278546,0.026733917403803834,0.5889745369483914,watts_strogatz,7,0.39225070936255096
2384,21456,9.0,0.21632202872257678,57,1934,4,0.024200158940525216,0.2096012710334998,0.3934170403494539,watts_strogatz,19,0.329138116507315
3077,18426,5.988300292492688,0.019100392951403478,59,3075,5,0.01920980031637829,0.4166198411834358,0.767494680662208,barabasi_albert,6,0.06225993719528189
1562,4686,3.0,0.11771131841554358,76,1312,5,0.049171076515291665,0.34031041135492457,0.35794005574800664,watts_strogatz,7,0.4113588915705572
2406,7218,3.0,0.5673039623164207,94,1149,4,0.03937976288630815,0.4932285968840325,0.3023123129228017,watts_strogatz,6,0.018528943849528523
5732,45792,7.988834612700628,0.014765983856272391,163,5635,5,0.028561823732018328,0.21292129043083413,0.6659491176037773,barabasi_albert,8,0.40779439680293494
1056,5255,4.976325757575758,0.035794525790496974,16,865,7,0.015210477014388345,0.13959875592758297,0.5120626639322859,barabasi_albert,5,0.32334158879447833
2922,5840,1.998631074606434,0.0119983379822388,53,2499,6,0.018146677614149162,0.4370600790919256,0.6452097517092905,barabasi_albert,2,0.12290784251156806
2233,4466,2.0,0.4520674727571286,75,1640,11,0.03379403333462475,0.39822440059353803,0.6741524316136507,watts_strogatz,5,0.035189979225800805
1883,15000,7.966011683483803,0.03268101482084089,63,1882,5,0.033721951874608226,0.31708266418846287,0.7312998328260534,barabasi_albert,8,0.04862344096173604
2938,17592,5.987746766507828,0.019963340085265572,77,2936,5,0.026209191143766387,0.4124955542742455,0.6508263054505123,barabasi_albert,6,0.16255287203580682
4421,8838,1.999095227324135,0.007898939928951526,70,3168,7,0.0159443636000385,0.278790102082352,0.41054924694047645,barabasi_albert,2,0.43762341944104727
2535,5066,1.998422090729783,0.015609334325732516,115,1761,4,0.04550429440395437,0.4504203927676067,0.3535759952101344,barabasi_albert,2,0.2359889187613869
1576,3148,1.99746192893401,0.02044035607050613,76,999,12,0.04840236758695963,0.09888343634744971,0.5505193133354536,barabasi_albert,2,0.405890928896498
205,205,1.0,0.0,9,48,100,0.04512083426058001,0.020059149909111656,0.6975269214855275,watts_strogatz,2,0.0928160120141166
3276,42419,12.948412698412698,0.030689914050539023,37,1821,6,0.011485230512740321,0.04774047522473624,0.285810636931763,barabasi_albert,13,0.33962211028207795
1531,4584,2.99412148922273,0.02800563156548226,32,1399,7,0.021067088834606812,0.23928777245719343,0.705709861160734,barabasi_albert,3,0.032947915305830855
1719,3434,1.997673065735893,0.014655272886293643,68,1428,19,0.03983404290999987,0.08381341901922867,0.7875544510623367,barabasi_albert,2,0.09483038377274666
1600,8000,5.0,0.23344324394967791,78,1368,4,0.04912666702357444,0.3285120425657445,0.4829062906867439,watts_strogatz,10,0.3039574473162439
1425,7125,5.0,0.4105640714061764,58,1147,5,0.04094051595071134,0.2519958708245629,0.4579060014690964,watts_strogatz,10,0.1546452673598147
834,834,1.0,0.0,38,561,44,0.04595105674383149,0.1550520566506481,0.6456744833472235,watts_strogatz,3,0.43264797645117814
1375,2746,1.997090909090909,0.020234102953547436,38,977,8,0.028041230394100627,0.183447610755074,0.5244572673818069,barabasi_albert,2,0.2363481041349424
1691,8430,4.98521584861029,0.027663811073160315,63,1494,4,0.0372962379970751,0.32075738908742,0.48223740106637697,barabasi_albert,5,0.1605633203089875
3133,18798,6.0,0.4492581860768717,133,3108,5,0.042656441699229934,0.3711396384748484,0.7731188509838924,watts_strogatz,13,0.1339207831685686
1819,12684,6.9730621220450795,0.0315421358887146,90,1196,4,0.04957031670164174,0.1272413885683906,0.3517521211623773,barabasi_albert,7,0.03637192825122104
4008,16016,3.996007984031936,0.014963195007322292,115,3781,4,0.02869287649935747,0.4675999784633695,0.46432943750047667,barabasi_albert,4,0.06123485379634136
4275,68400,16.0,0.6290009513748224,212,4059,3,0.04977173536436503,0.38959230566026526,0.32639579127202656,watts_strogatz,33,0.04754848582449539
3029,9078,2.9970287223506107,0.011544448222105652,129,2703,6,0.042857532561042404,0.25784041915648664,0.6041541597415533,barabasi_albert,3,0.4894198038124575
2355,14094,5.984713375796178,0.024995409831008213,64,2177,5,0.027224332946551036,0.2160005568852424,0.6468382117997671,barabasi_albert,6,0.23515927488528432
1701,8480,4.985302763080541,0.026623509939524607,73,1339,4,0.04340680604516643,0.24533475251965522,0.2884255768610604,barabasi_albert,5,0.42218809466207824
2321,11580,4.989228780697975,0.02186709392700518,26,2078,6,0.011444696674141662,0.1776519786429548,0.4772521293903169,barabasi_albert,5,0.3074055516472297
3623,7242,1.9988959425890147,0.013833585971887963,93,2414,6,0.025700987754610764,0.27779940359323296,0.4704409444323662,barabasi_albert,2,0.4469119581637438
4332,8664,2.0,0.39481159037945324,132,2714,14,0.03064745700464297,0.19355324387051534,0.5302588053827901,watts_strogatz,4,0.0774548137742252
1996,9955,4.9874749498997994,0.024558598646757586,80,1313,4,0.040419146715521485,0.18920614642601302,0.2972256528423357,barabasi_albert,5,0.22529782237034224
1210,3621,2.992561983471074,0.023133467890327025,46,1029,5,0.03841677736350342,0.33037215048172314,0.4903287210591392,barabasi_albert,3,0.2530324806026459
9145,45700,4.997266265718972,0.00842096052395615,107,8520,10,0.011782238707103519,0.09801317558497875,0.7979092809098918,barabasi_albert,5,0.0012122834975022978
1889,9445,5.0,0.3613150951160478,41,1838,5,0.02215908999127147,0.4325740603051211,0.4987648634928581,watts_strogatz,10,0.18258345065955334
2075,6216,2.9956626506024095,0.015754044797360048,69,2025,6,0.033381775423938394,0.3803672557550595,0.6712582857985885,barabasi_albert,3,0.028644281409865913
4484,13452,3.0,0.33842834487348056,163,2418,4,0.03638065146269292,0.4521789631942995,0.23026377758338779,watts_strogatz,6,0.1759268254811966
2164,10820,5.0,0.47059513961085186,61,1560,4,0.028500423622340197,0.4623061191843168,0.2671939633401085,watts_strogatz,11,0.11033524173054066
7603,45618,6.0,0.5578274875196924,206,7414,5,0.02720280720530592,0.4871050585891704,0.6397886166479626,watts_strogatz,12,0.06628745555222937
208,208,1.0,0.0,3,15,100,0.017734007755055754,0.019504084599743836,0.24658050075500368,watts_strogatz,2,0.15254689310697866
1437,7185,5.0,0.24560920985764442,15,1421,7,0.010521957505671838,0.2765394285427859,0.7774778547519672,watts_strogatz,11,0.292207493227763
2001,10005,5.0,0.5178494641013383,42,1820,7,0.021111851571686643,0.28385186947557306,0.6700495654230342,watts_strogatz,10,0.07985301343122325
3175,6346,1.998740157480315,0.009084568388497812,113,2053,6,0.035689362141274876,0.261123222291353,0.3394844093934474,barabasi_albert,2,0.33050317949227415
1822,3640,1.9978046103183316,0.014343419581244321,78,725,6,0.04297340506919526,0.1450440273106102,0.2752967513010949,barabasi_albert,2,0.1087724975600593
8906,53400,5.995957781271053,0.009075516597564226,442,6494,5,0.04967857201361556,0.11125758987848751,0.4513964570299467,barabasi_albert,6,0.40033784151780144
2492,2491,0.9995987158908507,0.0,32,822,10,0.01285137943774338,0.297214887779472,0.23380446111118075,barabasi_albert,1,0.24207503520894635
3201,16005,5.0,0.20399412798663002,84,2537,5,0.026257973723301624,0.2343133438592047,0.24213246096373342,watts_strogatz,10,0.3269366964487378
1635,8150,4.984709480122324,0.02987361319921083,44,1279,6,0.027302155686055117,0.1308757185620574,0.4754280422567494,barabasi_albert,5,0.496807624066261
